bus_id,route_id,latitude,longitude,timestamp,speed
1,1,22.591810766698266,88.31465813820397,2024-01-01 06:21:00,32
1,1,22.591509540696364,88.31459460186085,2024-01-01 06:22:00,38
1,1,22.591453674586585,88.31472428412737,2024-01-01 06:23:00,48
1,1,22.59104176394503,88.31515240252695,2024-01-01 06:24:00,37
1,1,22.591110675727542,88.31511457842372,2024-01-01 06:25:00,21
1,1,22.59122995639016,88.31442505891557,2024-01-01 06:26:00,49
1,1,22.590898682012778,88.31357606564318,2024-01-01 06:27:00,20
1,1,22.59064530064534,88.31311755498946,2024-01-01 06:28:00,22
1,1,22.590462768987535,88.31216832770077,2024-01-01 06:29:00,53
1,1,22.591142346706448,88.3129023152208,2024-01-01 06:30:00,47
1,1,22.590196538691455,88.31234625954467,2024-01-01 06:31:00,27
1,1,22.58958876489084,88.31235727530289,2024-01-01 06:32:00,43
1,1,22.58879698205481,88.31295710747364,2024-01-01 06:33:00,27
1,1,22.589571903019838,88.3130705506432,2024-01-01 06:34:00,22
1,1,22.588770785805355,88.3125568950252,2024-01-01 06:35:00,27
1,1,22.58897718060971,88.31317059532311,2024-01-01 06:36:00,33
1,1,22.588771547668948,88.31350676559626,2024-01-01 06:37:00,35
1,1,22.588584332285496,88.31315474571848,2024-01-01 06:38:00,40
1,1,22.587610336132517,88.31232576278019,2024-01-01 06:39:00,37
1,1,22.588306592323452,88.31157131655952,2024-01-01 06:40:00,42
1,1,22.58847267544539,88.31141416566071,2024-01-01 06:41:00,38
1,1,22.589293923452473,88.3116636882028,2024-01-01 06:42:00,21
1,1,22.588812770319336,88.31142307301913,2024-01-01 06:43:00,30
1,1,22.587881226540976,88.31208438203225,2024-01-01 06:44:00,42
1,1,22.58770004984536,88.31218847639396,2024-01-01 06:45:00,56
1,1,22.58842218588531,88.31162749744412,2024-01-01 06:46:00,53
1,1,22.588981703434886,88.31085597329596,2024-01-01 06:47:00,41
1,1,22.588956565831385,88.31164507774974,2024-01-01 06:48:00,49
1,1,22.588806992840322,88.31069001636638,2024-01-01 06:49:00,51
1,1,22.58929036672878,88.3110877080727,2024-01-01 06:50:00,33
1,1,22.588806142099646,88.31036642022084,2024-01-01 06:51:00,44
1,1,22.588070694521896,88.31116756482332,2024-01-01 06:52:00,23
1,1,22.587615309174936,88.31020434617642,2024-01-01 06:53:00,53
1,1,22.587674632532245,88.31083445503323,2024-01-01 06:54:00,37
1,1,22.586808983332077,88.31064495120928,2024-01-01 06:55:00,57
1,1,22.58746846693949,88.3100577937528,2024-01-01 06:56:00,57
1,1,22.58674223819963,88.3108578310365,2024-01-01 06:57:00,41
1,1,22.58720660735655,88.31035929235762,2024-01-01 06:58:00,25
1,1,22.587353196112907,88.31103550628397,2024-01-01 06:59:00,26
1,1,22.587119473169405,88.31107334169454,2024-01-01 07:00:00,40
1,1,22.586452039906916,88.31154940892739,2024-01-01 07:01:00,21
1,1,22.586994011757987,88.3106859083381,2024-01-01 07:02:00,55
1,1,22.586571399231527,88.31039725377103,2024-01-01 07:03:00,30
1,1,22.586792208565544,88.31129586736515,2024-01-01 07:04:00,58
1,1,22.587665868044194,88.31176101155957,2024-01-01 07:05:00,43
1,1,22.58720569048898,88.31184069711739,2024-01-01 07:06:00,52
1,1,22.58739584635038,88.31094354874436,2024-01-01 07:07:00,38
1,1,22.587642511452188,88.31089202336176,2024-01-01 07:08:00,53
1,1,22.58679278701566,88.31134840087417,2024-01-01 07:09:00,28
1,1,22.587202638115038,88.3115449729907,2024-01-01 07:10:00,44
1,1,22.586695442181515,88.31218317762605,2024-01-01 07:11:00,44
1,1,22.585700120962766,88.31311857640247,2024-01-01 07:12:00,56
1,1,22.585880582296504,88.31284052419636,2024-01-01 07:13:00,57
1,1,22.586781057004146,88.31273253574227,2024-01-01 07:14:00,36
1,1,22.586864858898902,88.31347842741403,2024-01-01 07:15:00,31
1,1,22.58714275766957,88.3139964991051,2024-01-01 07:16:00,27
1,1,22.587527310798606,88.31469489040823,2024-01-01 07:17:00,56
1,1,22.588334038423877,88.31498822024646,2024-01-01 07:18:00,44
1,1,22.587437230037196,88.31532805517556,2024-01-01 07:19:00,45
1,1,22.587848380382226,88.31617855181038,2024-01-01 07:20:00,51
1,1,22.587959993545102,88.31612497204654,2024-01-01 07:21:00,42
1,1,22.587027885502273,88.31651981258103,2024-01-01 07:22:00,26
1,1,22.586413083557844,88.31575037662353,2024-01-01 07:23:00,28
1,1,22.58700376723376,88.31624050571976,2024-01-01 07:24:00,42
1,1,22.58691405460383,88.31628537487191,2024-01-01 07:25:00,58
1,1,22.585988069873263,88.31647791462888,2024-01-01 07:26:00,58
1,1,22.58610942426127,88.31644003839656,2024-01-01 07:27:00,54
1,1,22.586502001813027,88.3161197883241,2024-01-01 07:28:00,22
1,1,22.585632714494626,88.31575036899976,2024-01-01 07:29:00,42
1,1,22.586214160824305,88.31538787400562,2024-01-01 07:30:00,23
1,1,22.586254497044063,88.31524150811893,2024-01-01 07:31:00,37
1,1,22.585303298607176,88.31598170586673,2024-01-01 07:32:00,21
1,1,22.584303773654327,88.31535265168588,2024-01-01 07:33:00,49
1,1,22.585181909051354,88.31595021815743,2024-01-01 07:34:00,37
1,1,22.584200879918612,88.31505558582938,2024-01-01 07:35:00,58
1,1,22.583276073465026,88.3150151484831,2024-01-01 07:36:00,48
1,1,22.5840234276934,88.31598331542149,2024-01-01 07:37:00,35
1,1,22.58320682636362,88.31565605634914,2024-01-01 07:38:00,29
1,1,22.5836819909668,88.31513361064067,2024-01-01 07:39:00,39
1,1,22.583616612499874,88.31472761639358,2024-01-01 07:40:00,22
1,1,22.584047719130343,88.31490583346252,2024-01-01 07:41:00,23
1,1,22.584868397334457,88.31399603481695,2024-01-01 07:42:00,20
1,1,22.584637050628775,88.31435532938234,2024-01-01 07:43:00,34
1,1,22.585549882023894,88.31495130802662,2024-01-01 07:44:00,31
1,1,22.584728704028517,88.3147864695782,2024-01-01 07:45:00,56
1,1,22.58466350705102,88.31501329235661,2024-01-01 07:46:00,43
1,1,22.585150212696806,88.31414326517557,2024-01-01 07:47:00,44
1,1,22.58603567624508,88.31444255847356,2024-01-01 07:48:00,27
1,1,22.585129566959374,88.31421073969653,2024-01-01 07:49:00,29
1,1,22.585781978350962,88.3148122790708,2024-01-01 07:50:00,22
1,1,22.58654955012089,88.31566778363718,2024-01-01 07:51:00,42
1,1,22.587066027072296,88.31605982487329,2024-01-01 07:52:00,54
1,1,22.58786089936839,88.31598658636972,2024-01-01 07:53:00,43
1,1,22.587308534598037,88.3160605352155,2024-01-01 07:54:00,32
1,1,22.58809837748049,88.31678078884833,2024-01-01 07:55:00,28
1,1,22.588853299205752,88.3163119889335,2024-01-01 07:56:00,30
1,1,22.588806652862413,88.31540074226058,2024-01-01 07:57:00,47
1,1,22.589530908096943,88.31601977441002,2024-01-01 07:58:00,53
1,1,22.59039408707358,88.31649019971907,2024-01-01 07:59:00,59
1,1,22.59021099349972,88.3162355767531,2024-01-01 08:00:00,53
1,1,22.59060242208542,88.31533314391645,2024-01-01 08:01:00,27
1,1,22.58976451451724,88.31477351032035,2024-01-01 08:02:00,37
1,1,22.590553474379174,88.31575646099064,2024-01-01 08:03:00,32
1,1,22.59131928691745,88.31578861903152,2024-01-01 08:04:00,59
1,1,22.591014905333253,88.31614465133664,2024-01-01 08:05:00,22
1,1,22.591743891093866,88.31661247117455,2024-01-01 08:06:00,46
1,1,22.59233874313708,88.31692937484387,2024-01-01 08:07:00,43
1,1,22.591653424456485,88.31625017505452,2024-01-01 08:08:00,52
1,1,22.592327451113213,88.31664511797786,2024-01-01 08:09:00,32
1,1,22.592564673869642,88.31715055125697,2024-01-01 08:10:00,55
1,1,22.593327948135183,88.31807318183334,2024-01-01 08:11:00,26
1,1,22.59397958163631,88.31733092156828,2024-01-01 08:12:00,50
1,1,22.59479698425485,88.31633316179125,2024-01-01 08:13:00,49
1,1,22.595461252610765,88.31634809725877,2024-01-01 08:14:00,21
1,1,22.59484751833994,88.3155162937077,2024-01-01 08:15:00,58
1,1,22.595809890695996,88.31577992076174,2024-01-01 08:16:00,46
1,1,22.59556328141997,88.31479806557105,2024-01-01 08:17:00,50
1,1,22.594820178856157,88.31436475146758,2024-01-01 08:18:00,54
1,1,22.59490271201351,88.3152907354753,2024-01-01 08:19:00,26
1,1,22.595167955799777,88.31615479168632,2024-01-01 08:20:00,47
1,1,22.59574556976352,88.31550229863693,2024-01-01 08:21:00,48
1,1,22.59488124388173,88.31510422577082,2024-01-01 08:22:00,55
1,1,22.595423212466795,88.31552136978003,2024-01-01 08:23:00,36
1,1,22.594539053387912,88.31467075861555,2024-01-01 08:24:00,20
1,1,22.595282127000218,88.3156177365539,2024-01-01 08:25:00,37
1,1,22.59517404361424,88.31591288384071,2024-01-01 08:26:00,48
1,1,22.59422321744716,88.31495713094377,2024-01-01 08:27:00,31
1,1,22.593966884505637,88.31559470223048,2024-01-01 08:28:00,25
1,1,22.59433347525885,88.31548650764324,2024-01-01 08:29:00,30
1,1,22.595327724259164,88.31533887024771,2024-01-01 08:30:00,53
1,1,22.59603614380809,88.31539291844014,2024-01-01 08:31:00,32
1,1,22.59642350825965,88.31483445766571,2024-01-01 08:32:00,48
1,1,22.596969153819686,88.31429456503177,2024-01-01 08:33:00,21
1,1,22.596515672873682,88.31519629215627,2024-01-01 08:34:00,30
1,1,22.59697821300763,88.31601534117817,2024-01-01 08:35:00,47
1,1,22.59725526490296,88.3158105299741,2024-01-01 08:36:00,56
1,1,22.59822322019888,88.31562919798674,2024-01-01 08:37:00,24
1,1,22.59768312941066,88.3150554073948,2024-01-01 08:38:00,57
1,1,22.598112977491066,88.31518090796749,2024-01-01 08:39:00,44
1,1,22.598199443102647,88.31449939944405,2024-01-01 08:40:00,35
1,1,22.59893668943856,88.31505259314963,2024-01-01 08:41:00,44
1,1,22.59884407670777,88.31511330193709,2024-01-01 08:42:00,34
1,1,22.599096517351033,88.31437579169246,2024-01-01 08:43:00,26
1,1,22.599938213046663,88.3146090923215,2024-01-01 08:44:00,43
1,1,22.59990125774969,88.31384370869942,2024-01-01 08:45:00,34
1,1,22.600115870646214,88.31333878861064,2024-01-01 08:46:00,36
1,1,22.599516920099614,88.31332197770412,2024-01-01 08:47:00,28
1,1,22.599680862903444,88.312859964513,2024-01-01 08:48:00,41
1,1,22.599547356401388,88.3138286673278,2024-01-01 08:49:00,43
1,1,22.598570597481203,88.31297356110339,2024-01-01 08:50:00,36
1,1,22.598530475150636,88.31317360219963,2024-01-01 08:51:00,37
1,1,22.598844442865765,88.31368772073485,2024-01-01 08:52:00,51
1,1,22.599660080171734,88.3141362913511,2024-01-01 08:53:00,57
1,1,22.598951924319806,88.3133418761601,2024-01-01 08:54:00,43
1,1,22.597988659593685,88.3133065889232,2024-01-01 08:55:00,51
1,1,22.598393589534773,88.31342588629018,2024-01-01 08:56:00,47
1,1,22.599276064543236,88.31257071883446,2024-01-01 08:57:00,51
1,1,22.598451797541525,88.31227197269688,2024-01-01 08:58:00,52
1,1,22.59910082563532,88.31198757539873,2024-01-01 08:59:00,52
1,1,22.598366257143404,88.31212265709526,2024-01-01 09:00:00,58
1,1,22.597766557631893,88.31145762225978,2024-01-01 09:01:00,34
1,1,22.59803941813098,88.31187057371275,2024-01-01 09:02:00,59
1,1,22.598228971405735,88.31210378287648,2024-01-01 09:03:00,25
1,1,22.598311564076337,88.31252190391538,2024-01-01 09:04:00,50
1,1,22.599206265001598,88.31277251323581,2024-01-01 09:05:00,27
1,1,22.598885165386683,88.31340216346331,2024-01-01 09:06:00,39
1,1,22.599206805623282,88.31350816636849,2024-01-01 09:07:00,26
1,1,22.599841401163207,88.31341280293753,2024-01-01 09:08:00,25
1,1,22.598922909375393,88.31274080189951,2024-01-01 09:09:00,22
1,1,22.598086169339453,88.31186150606749,2024-01-01 09:10:00,33
1,1,22.5983867577112,88.31182006392464,2024-01-01 09:11:00,42
1,1,22.599338488222838,88.31149385550819,2024-01-01 09:12:00,38
1,1,22.600082153780782,88.3113611661761,2024-01-01 09:13:00,27
1,1,22.600078545213687,88.31147189327797,2024-01-01 09:14:00,51
1,1,22.600385071252163,88.31113652252868,2024-01-01 09:15:00,37
1,1,22.599548124231266,88.31094304525094,2024-01-01 09:16:00,22
1,1,22.5993849238086,88.31035020181162,2024-01-01 09:17:00,48
