bus_id,route_id,timestamp,latitude,longitude,current_speed,historical_avg_speed,historical_delay_minutes,time_slot,nearest_stop_index,destination_stop_index,distance_to_destination_km,effective_speed,eta_minutes
0,0,2024-01-01 06:26:00,22.584813425031875,88.32324649755485,38,40,4.498095607205338,6,1,2,7.73593693545268,39.0,16.399537046363307
0,0,2024-01-01 06:27:00,22.584182092380537,88.32240824348808,56,40,4.498095607205338,6,1,2,7.657762638574445,48.0,14.070298905423394
0,0,2024-01-01 06:28:00,22.58455909218207,88.32152463067911,28,40,4.498095607205338,6,1,2,7.6917991782639,34.0,18.07185886296516
0,0,2024-01-01 06:29:00,22.58444379664153,88.32100420539743,20,40,4.498095607205338,6,1,2,7.674969205372097,30.0,19.84803401794953
0,0,2024-01-01 06:30:00,22.584764191394964,88.32056407319132,44,40,4.498095607205338,6,1,2,7.707380844595135,42.0,15.508639670912673
0,0,2024-01-01 06:31:00,22.58479758390982,88.32087829584832,35,40,4.498095607205338,6,1,2,7.713286495163307,37.5,16.839353999466628
0,0,2024-01-01 06:32:00,22.585021025402288,88.32071749597317,24,40,4.498095607205338,6,1,2,7.736931471637715,32.0,19.004842116526053
0,0,2024-01-01 06:33:00,22.58515309982328,88.32003478886845,31,40,4.498095607205338,6,1,2,7.747145680824535,35.5,17.591862955077794
0,0,2024-01-01 06:34:00,22.584181886800536,88.31926693414947,41,40,4.498095607205338,6,1,2,7.635045520652659,40.5,15.809274156320388
0,0,2024-01-01 06:35:00,22.583370200777072,88.31888976076824,24,40,4.498095607205338,6,1,2,7.543067095830599,32.0,18.64134641188771
0,0,2024-01-01 06:36:00,22.583318548435248,88.31808542908955,24,40,4.498095607205338,6,1,2,7.534078370198003,32.0,18.624492551326593
0,0,2024-01-01 06:37:00,22.58326549197681,88.31743183282937,40,40,4.498095607205338,6,1,2,7.526204934032487,40.0,15.787403008254067
0,0,2024-01-01 06:38:00,22.58356503934209,88.31652795067777,49,40,4.498095607205338,6,1,2,7.557761805388985,44.5,14.68833624368487
0,0,2024-01-01 06:39:00,22.58433840011669,88.31604973792444,24,40,4.498095607205338,6,1,2,7.643293966653885,32.0,18.82927179468137
0,0,2024-01-01 06:40:00,22.58459011994812,88.3160560104416,29,40,4.498095607205338,6,1,2,7.671287334081204,34.5,17.839464883868303
0,0,2024-01-01 06:41:00,22.58466887484492,88.31642393798039,20,40,4.498095607205338,6,1,2,7.68036791591627,30.0,19.85883143903788
0,0,2024-01-01 06:42:00,22.58381001233972,88.3167087765368,35,40,4.498095607205338,6,1,2,7.585255565051884,37.5,16.634504511288352
0,0,2024-01-01 06:43:00,22.583981563502267,88.31758923701965,47,40,4.498095607205338,6,1,2,7.606220898544,43.5,14.989434777610855
0,0,2024-01-01 06:44:00,22.584335900187032,88.31773597110299,43,40,4.498095607205338,6,1,2,7.646024751754231,41.5,15.552589224199407
0,0,2024-01-01 06:45:00,22.584252405968016,88.31782720468162,52,40,4.498095607205338,6,1,2,7.637019368444936,46.0,14.459425218220472
0,0,2024-01-01 06:46:00,22.58450428530822,88.31846805836916,56,40,4.498095607205338,6,1,2,7.667261000603634,48.0,14.08217185795988
0,0,2024-01-01 06:47:00,22.58531498659213,88.31785964063874,59,40,4.498095607205338,6,1,2,7.755219676258678,49.5,13.89836188145828
0,0,2024-01-01 06:48:00,22.584744164831548,88.3176141588052,32,40,4.498095607205338,6,1,2,7.691056437032848,36.0,17.316523002260084
0,0,2024-01-01 06:49:00,22.584417273261327,88.31792560407597,54,40,4.498095607205338,6,1,2,7.655652208168089,47.0,14.27126863890928
0,0,2024-01-01 06:50:00,22.585107023883264,88.31697214794744,48,40,4.498095607205338,6,1,2,7.729906627339031,44.0,15.038877371758561
0,0,2024-01-01 06:51:00,22.584628412939736,88.31696422285603,53,40,4.498095607205338,6,1,2,7.676681533062105,46.5,14.403491133737086
0,0,2024-01-01 06:52:00,22.58538335696679,88.31743436494364,30,40,4.498095607205338,6,1,2,7.761635664007871,35.0,17.803756745504543
0,0,2024-01-01 06:53:00,22.58631851806983,88.31753030871013,40,40,4.498095607205338,6,1,2,7.865832780057724,40.0,16.296844777291923
0,0,2024-01-01 06:54:00,22.586819747573117,88.31814397818867,56,40,4.498095607205338,6,1,2,7.9233772647659855,48.0,14.40231718816282
0,0,2024-01-01 06:55:00,22.58664498292693,88.31788801436026,54,40,4.498095607205338,6,1,2,7.903129588963729,47.0,14.587197210137758
0,0,2024-01-01 06:56:00,22.58680607095162,88.31862224757468,58,40,4.498095607205338,6,1,2,7.923629436776555,49.0,14.200498999176629
0,0,2024-01-01 06:57:00,22.587522896455308,88.31848023562944,51,40,4.498095607205338,6,1,2,8.002723808854844,45.5,15.051137992508428
0,0,2024-01-01 06:58:00,22.5880027139762,88.31795670793424,32,40,4.498095607205338,6,1,2,8.054245773991635,36.0,17.921838563858064
0,0,2024-01-01 06:59:00,22.58880781978956,88.31796721267914,49,40,4.498095607205338,6,1,2,8.143761573333617,44.5,15.478448290351787
0,0,2024-01-01 07:00:00,22.588447918991623,88.31875825913613,44,37,5.857229191501718,7,1,2,8.106604425671632,40.5,17.86701352583006
0,0,2024-01-01 07:01:00,22.587469594294586,88.31956902308897,55,37,5.857229191501718,7,1,2,8.001717399946957,46.0,16.294251887084705
0,0,2024-01-01 07:02:00,22.587179404675503,88.32048262485922,31,37,5.857229191501718,7,1,2,7.974841288571746,34.0,19.930478524275387
0,0,2024-01-01 07:03:00,22.588080618969386,88.32062950063548,50,37,5.857229191501718,7,1,2,8.075806502647408,43.5,16.99627264342918
0,0,2024-01-01 07:04:00,22.58797751001334,88.32021592217887,35,37,5.857229191501718,7,1,2,8.061755835824899,36.0,19.29348891787655
0,0,2024-01-01 07:05:00,22.58808491611803,88.31964137796892,44,37,5.857229191501718,7,1,2,8.070428664746208,40.5,17.813419805940544
0,0,2024-01-01 07:06:00,22.588647508218973,88.31886830717296,42,37,5.857229191501718,7,1,2,8.129238817482182,39.5,18.20544005349997
0,0,2024-01-01 07:07:00,22.589639370703036,88.31798004948232,58,37,5.857229191501718,7,1,2,8.236224056611912,47.5,16.260880631432553
0,0,2024-01-01 07:08:00,22.59041477906855,88.31768187950742,54,37,5.857229191501718,7,1,2,8.3215647691371,45.5,16.830721194759434
0,0,2024-01-01 07:09:00,22.591352082956497,88.31805793952776,37,37,5.857229191501718,7,1,2,8.426822752982105,37.0,19.522347169310535
0,0,2024-01-01 07:10:00,22.590554328308745,88.31722615314,36,37,5.857229191501718,7,1,2,8.336007697821339,36.5,19.56025554408474
0,0,2024-01-01 07:11:00,22.589999481143888,88.3170194563439,32,37,5.857229191501718,7,1,2,8.273922685494442,34.5,20.246659948883355
0,0,2024-01-01 07:12:00,22.5904119655982,88.31618215390519,46,37,5.857229191501718,7,1,2,8.31871897289239,41.5,17.88429276676782
0,0,2024-01-01 07:13:00,22.589878421743048,88.31634476473964,56,37,5.857229191501718,7,1,2,8.25953101020253,46.5,16.514688559504982
0,0,2024-01-01 07:14:00,22.590639141680324,88.315818135127,20,37,5.857229191501718,7,1,2,8.343794803024645,28.5,23.423112987343075
0,0,2024-01-01 07:15:00,22.59161114380797,88.31632489149752,26,37,5.857229191501718,7,1,2,8.45217459136187,31.5,21.95660936552433
0,0,2024-01-01 07:16:00,22.592027506199138,88.31628822547344,25,37,5.857229191501718,7,1,2,8.498438015942371,31.0,22.30581889977728
0,0,2024-01-01 07:17:00,22.59187595021763,88.31710093424363,58,37,5.857229191501718,7,1,2,8.482692859051992,47.5,16.572209645041077
0,0,2024-01-01 07:18:00,22.591744853906608,88.31660829859138,58,37,5.857229191501718,7,1,2,8.467347972108355,47.5,16.552826629954374
0,0,2024-01-01 07:19:00,22.591887799957014,88.3170902463132,47,37,5.857229191501718,7,1,2,8.483990396256786,42.0,17.977215471868554
0,0,2024-01-01 07:20:00,22.59112285245057,88.31738866691744,27,37,5.857229191501718,7,1,2,8.399560577905604,32.0,21.606405275074724
0,0,2024-01-01 07:21:00,22.59148493130477,88.31686367986002,20,37,5.857229191501718,7,1,2,8.43881078373698,28.5,23.623146630947993
0,0,2024-01-01 07:22:00,22.592222129561144,88.31631087153706,44,37,5.857229191501718,7,1,2,8.520098021474876,40.5,18.479596630723755
0,0,2024-01-01 07:23:00,22.5928263480592,88.31726667287457,25,37,5.857229191501718,7,1,2,8.588677439267359,31.0,22.480475848148217
0,0,2024-01-01 07:24:00,22.591913149625796,88.31811595953502,40,37,5.857229191501718,7,1,2,8.489361985618869,38.5,19.08740371454411
0,0,2024-01-01 07:25:00,22.59141912996177,88.31850678178124,56,37,5.857229191501718,7,1,2,8.435780181991456,46.5,16.74210684568424
0,0,2024-01-01 07:26:00,22.59075156082559,88.31794039999441,37,37,5.857229191501718,7,1,2,8.359722166617804,37.0,19.413535407638697
0,0,2024-01-01 07:27:00,22.590660642955125,88.31819551615457,34,37,5.857229191501718,7,1,2,8.350412086245116,35.5,19.97060173163431
0,0,2024-01-01 07:28:00,22.591462958976106,88.31728640891525,22,37,5.857229191501718,7,1,2,8.437147542492742,29.5,23.017529277927636
0,0,2024-01-01 07:29:00,22.59238036379092,88.31640213671076,31,37,5.857229191501718,7,1,2,8.537777558527829,34.0,20.923895471256706
0,0,2024-01-01 07:30:00,22.59229167729649,88.31664240190636,57,37,5.857229191501718,7,1,2,8.528190699453832,47.0,16.74428114825129
0,0,2024-01-01 07:31:00,22.59163103710428,88.3169360986297,27,37,5.857229191501718,7,1,2,8.455172545894149,32.0,21.710677715053247
0,0,2024-01-01 07:32:00,22.59133774156033,88.31710341085339,27,37,5.857229191501718,7,1,2,8.422861409438937,32.0,21.650094334199725
0,0,2024-01-01 07:33:00,22.591058431750746,88.3166233105791,47,37,5.857229191501718,7,1,2,8.391046254071442,42.0,17.844438125889493
0,0,2024-01-01 07:34:00,22.591454755178784,88.31669550331179,46,37,5.857229191501718,7,1,2,8.435207629759978,41.5,18.052710101998073
0,0,2024-01-01 07:35:00,22.59127716862053,88.31690106707583,52,37,5.857229191501718,7,1,2,8.415771473215829,44.5,17.20433679583767
0,0,2024-01-01 07:36:00,22.59054353887097,88.31605346783503,48,37,5.857229191501718,7,1,2,8.333264461832226,42.5,17.621837843500153
0,0,2024-01-01 07:37:00,22.59144313869756,88.3165049068518,25,37,5.857229191501718,7,1,2,8.433677554219946,31.0,22.1804760706371
0,0,2024-01-01 07:38:00,22.59127962477014,88.31737036381851,44,37,5.857229191501718,7,1,2,8.416947880096078,40.5,18.326781606458873
0,0,2024-01-01 07:39:00,22.59033235871913,88.31712329055227,24,37,5.857229191501718,7,1,2,8.311125183290587,30.5,22.20698365043402
0,0,2024-01-01 07:40:00,22.590293098882867,88.31809386265361,20,37,5.857229191501718,7,1,2,8.309235638400526,28.5,23.350356851292297
0,0,2024-01-01 07:41:00,22.59048136031357,88.31785564436687,30,37,5.857229191501718,7,1,2,8.32944307290286,33.5,20.775634695208332
0,0,2024-01-01 07:42:00,22.591139688754986,88.3179938073052,41,37,5.857229191501718,7,1,2,8.403020948320222,39.0,18.784953727378984
0,0,2024-01-01 07:43:00,22.591077075074576,88.31782344630987,52,37,5.857229191501718,7,1,2,8.395567493574763,44.5,17.177095474973306
0,0,2024-01-01 07:44:00,22.59010441900423,88.31697416443058,20,37,5.857229191501718,7,1,2,8.285508880560393,28.5,23.300405782155174
0,0,2024-01-01 07:45:00,22.59073022102249,88.31797359977715,47,37,5.857229191501718,7,1,2,8.357449033109818,42.0,17.796442095944315
0,0,2024-01-01 07:46:00,22.59155655252701,88.3181438988418,57,37,5.857229191501718,7,1,2,8.449816903586548,47.0,16.64422949395263
0,0,2024-01-01 07:47:00,22.59207071493109,88.31789959994035,56,37,5.857229191501718,7,1,2,8.506228388997759,46.5,16.83300775795044
0,0,2024-01-01 07:48:00,22.59197180320171,88.31715791877065,40,37,5.857229191501718,7,1,2,8.49345771338943,38.5,19.093786666913815
0,0,2024-01-01 07:49:00,22.591386258499725,88.3179143601056,32,37,5.857229191501718,7,1,2,8.430192541563164,34.5,20.51843361161157
0,0,2024-01-01 07:50:00,22.59162251498064,88.31763068554167,59,37,5.857229191501718,7,1,2,8.455683886317972,48.0,16.426834049399183
0,0,2024-01-01 07:51:00,22.590666884464703,88.31762701591497,27,37,5.857229191501718,7,1,2,8.349445981673403,32.0,21.51244040713935
0,0,2024-01-01 07:52:00,22.590707211466928,88.3183313789156,22,37,5.857229191501718,7,1,2,8.356044413613715,29.5,22.852573761563512
0,0,2024-01-01 07:53:00,22.58988402791366,88.31891501459454,24,37,5.857229191501718,7,1,2,8.266814307198938,30.5,22.119814713860286
0,0,2024-01-01 07:54:00,22.58915205837056,88.31797257994717,36,37,5.857229191501718,7,1,2,8.182038560865971,36.5,19.307155592925234
0,0,2024-01-01 07:55:00,22.589721394898447,88.31825130266111,34,37,5.857229191501718,7,1,2,8.246213609615971,35.5,19.794491630289276
0,0,2024-01-01 07:56:00,22.589147323221464,88.31752404561229,30,37,5.857229191501718,7,1,2,8.180269832413272,33.5,20.50845874209265
0,0,2024-01-01 07:57:00,22.58884849833908,88.317703880986,53,37,5.857229191501718,7,1,2,8.14752069147869,45.0,16.720590113473303
0,0,2024-01-01 07:58:00,22.588958129556165,88.3168858851681,49,37,5.857229191501718,7,1,2,8.157914271431338,43.0,17.240365384196608
0,0,2024-01-01 07:59:00,22.58865464049021,88.31691386414643,53,37,5.857229191501718,7,1,2,8.124219501764161,45.0,16.6895218605206
0,0,2024-01-01 08:00:00,22.58947558304702,88.31650978304951,43,43,4.210779940242304,8,1,2,8.214914689853115,43.0,15.673451600502466
0,0,2024-01-01 08:01:00,22.59037462429433,88.31580393001137,36,43,4.210779940242304,8,1,2,8.314378106615193,39.5,16.840215038898293
0,0,2024-01-01 08:02:00,22.59035885688049,88.31532041878796,36,43,4.210779940242304,8,1,2,8.312647721435034,39.5,16.83758660571324
0,0,2024-01-01 08:03:00,22.589450579413302,88.31556203015681,43,43,4.210779940242304,8,1,2,8.21160338747232,43.0,15.668831178575772
0,0,2024-01-01 08:04:00,22.58910808263388,88.31582883186545,21,43,4.210779940242304,8,1,2,8.173552526341158,32.0,19.536190927131976
0,0,2024-01-01 08:05:00,22.588259809290097,88.31508659130927,30,43,4.210779940242304,8,1,2,8.079366552199248,36.5,17.491930437008193
0,0,2024-01-01 08:06:00,22.587563614677123,88.31436424565456,35,43,4.210779940242304,8,1,2,8.002786919019224,39.0,16.522759815656492
0,0,2024-01-01 08:07:00,22.58692374922182,88.31475724858701,27,43,4.210779940242304,8,1,2,7.9311033772081165,35.0,17.80695715831336
0,0,2024-01-01 08:08:00,22.587717326041638,88.31470517186754,44,43,4.210779940242304,8,1,2,8.019399360938051,43.5,15.27202043808789
0,0,2024-01-01 08:09:00,22.58866354674017,88.31490904265863,48,43,4.210779940242304,8,1,2,8.124397814355211,45.5,14.924271563567858
0,0,2024-01-01 08:10:00,22.589307128013864,88.31459920791427,38,43,4.210779940242304,8,1,2,8.196295074052163,40.5,16.353439309208472
0,0,2024-01-01 08:11:00,22.588484533081377,88.31384047965648,41,43,4.210779940242304,8,1,2,8.106195826027403,42.0,15.791059691710021
0,0,2024-01-01 08:12:00,22.58789720051819,88.31356901937858,31,43,4.210779940242304,8,1,2,8.041578308451363,37.0,17.251177197190458
0,0,2024-01-01 08:13:00,22.58755739954481,88.31321218490794,33,43,4.210779940242304,8,1,2,8.00484538160618,38.0,16.850009490146803
0,0,2024-01-01 08:14:00,22.58815622034263,88.31346798568693,45,43,4.210779940242304,8,1,2,8.070645071810636,44.0,15.2162050381659
0,0,2024-01-01 08:15:00,22.587470175708063,88.31322255761741,49,43,4.210779940242304,8,1,2,7.995118499750007,46.0,14.639195374698835
0,0,2024-01-01 08:16:00,22.58702393100436,88.31383496017699,36,43,4.210779940242304,8,1,2,7.943838367354781,39.5,16.277369865338173
0,0,2024-01-01 08:17:00,22.58639297304307,88.31325365882367,54,43,4.210779940242304,8,1,2,7.875297397433286,48.5,13.953415895829874
0,0,2024-01-01 08:18:00,22.585865206109304,88.31377356964154,41,43,4.210779940242304,8,1,2,7.815176847459782,42.0,15.375318293756278
0,0,2024-01-01 08:19:00,22.58579027554157,88.31426851151781,33,43,4.210779940242304,8,1,2,7.805791968132719,38.0,16.53571462676765
0,0,2024-01-01 08:20:00,22.58508575372538,88.31353474537498,33,43,4.210779940242304,8,1,2,7.729164856630408,38.0,16.41472445071137
0,0,2024-01-01 08:21:00,22.585876167400755,88.31355810025921,22,43,4.210779940242304,8,1,2,7.816957438898472,32.5,18.642085981285636
0,0,2024-01-01 08:22:00,22.585770992134403,88.31362333479213,37,43,4.210779940242304,8,1,2,7.805089646192439,40.0,15.918414409530962
0,0,2024-01-01 08:23:00,22.584980730467468,88.31409814520431,34,43,4.210779940242304,8,1,2,7.716118377696343,38.5,16.23589948989894
0,0,2024-01-01 08:24:00,22.58402087286302,88.31374230353548,47,43,4.210779940242304,8,1,2,7.610236792122053,45.0,14.357762329738375
0,0,2024-01-01 08:25:00,22.583199281520447,88.3138129746635,58,43,4.210779940242304,8,1,2,7.518728471326848,50.5,13.143922678452421
0,0,2024-01-01 08:26:00,22.583980336081925,88.31400015957061,44,43,4.210779940242304,8,1,2,7.605112792948816,43.5,14.700590689137222
0,0,2024-01-01 08:27:00,22.583690544688483,88.3142978052512,23,43,4.210779940242304,8,1,2,7.5722957653210115,33.0,17.978590422644146
0,0,2024-01-01 08:28:00,22.58286438526466,88.31437201833484,37,43,4.210779940242304,8,1,2,7.480313219790101,40.0,15.431249769927456
0,0,2024-01-01 08:29:00,22.58297986979656,88.31454508920416,53,43,4.210779940242304,8,1,2,7.492874782233398,48.0,13.576873418034051
0,0,2024-01-01 08:30:00,22.582737415048463,88.3142199828719,38,43,4.210779940242304,8,1,2,7.466476698669926,40.5,15.272226901234788
0,0,2024-01-01 08:31:00,22.58295252549305,88.31370868918283,45,43,4.210779940242304,8,1,2,7.491568580281694,44.0,14.426555276990069
0,0,2024-01-01 08:32:00,22.58316407513176,88.3131831427663,25,43,4.210779940242304,8,1,2,7.516672029768376,34.0,17.47549528689238
0,0,2024-01-01 08:33:00,22.582614740727188,88.31291385640566,41,43,4.210779940242304,8,1,2,7.456594032934066,42.0,14.863057130148114
0,0,2024-01-01 08:34:00,22.58331637576286,88.31208963165474,23,43,4.210779940242304,8,1,2,7.5381322837778795,33.0,17.91647500165663
0,0,2024-01-01 08:35:00,22.58266312295345,88.312883162504,49,43,4.210779940242304,8,1,2,7.462087376925621,46.0,13.943937388406159
0,0,2024-01-01 08:36:00,22.58271214573259,88.31270395615797,22,43,4.210779940242304,8,1,2,7.468244749786366,32.5,17.99830870907867
0,0,2024-01-01 08:37:00,22.583706656802125,88.31349717668392,55,43,4.210779940242304,8,1,2,7.575984145957235,49.0,13.487495221006265
0,0,2024-01-01 08:38:00,22.58464559766868,88.31422819093571,39,43,4.210779940242304,8,1,2,7.6786042634943374,41.0,15.447761789258408
0,0,2024-01-01 08:39:00,22.58559573199457,88.31420968849423,25,43,4.210779940242304,8,1,2,7.784271449228016,34.0,17.947729556527037
0,0,2024-01-01 08:40:00,22.58593301843441,88.31506844047249,57,43,4.210779940242304,8,1,2,7.8206576704059785,50.0,13.595569144729478
0,0,2024-01-01 08:41:00,22.586003091898505,88.31502167944073,34,43,4.210779940242304,8,1,2,7.828484217298682,38.5,16.411015084084404
0,0,2024-01-01 08:42:00,22.58537717939562,88.31466903791355,24,43,4.210779940242304,8,1,2,7.759249376993002,33.5,18.107943003513352
0,0,2024-01-01 08:43:00,22.5847761932503,88.31514153228095,38,43,4.210779940242304,8,1,2,7.691978209082891,40.5,15.606303212957698
0,0,2024-01-01 08:44:00,22.584005866899776,88.31536277236583,31,43,4.210779940242304,8,1,2,7.60621691368146,37.0,16.54518574621224
0,0,2024-01-01 08:45:00,22.584168343342625,88.31467149779638,57,43,4.210779940242304,8,1,2,7.62484015574087,50.0,13.360588127131347
0,0,2024-01-01 08:46:00,22.58380962772694,88.3148592639915,55,43,4.210779940242304,8,1,2,7.584738180627052,49.0,13.498214447132572
0,0,2024-01-01 08:47:00,22.583482836283327,88.31412809334537,25,43,4.210779940242304,8,1,2,7.54953196504577,34.0,17.53348340797013
0,0,2024-01-01 08:48:00,22.583580680243102,88.31353155427003,42,43,4.210779940242304,8,1,2,7.561881927162701,42.5,14.886377955060235
0,0,2024-01-01 08:49:00,22.58420042913481,88.31304083557956,59,43,4.210779940242304,8,1,2,7.632336578085835,51.0,13.189999443872699
0,0,2024-01-01 08:50:00,22.58320585093364,88.31227422770785,56,43,4.210779940242304,8,1,2,7.524972486903307,49.5,13.331958712246312
0,0,2024-01-01 08:51:00,22.58314900331074,88.31209790953613,34,43,4.210779940242304,8,1,2,7.5195019668899565,38.5,15.929484304226653
0,0,2024-01-01 08:52:00,22.58236240181097,88.31279936445617,49,43,4.210779940242304,8,1,2,7.42900031774435,46.0,13.900780354691456
0,0,2024-01-01 08:53:00,22.583228277945167,88.31378122340908,33,43,4.210779940242304,8,1,2,7.522032000486548,38.0,16.087672572589483
0,0,2024-01-01 08:54:00,22.5825907440775,88.31291421594382,53,43,4.210779940242304,8,1,2,7.453926188504603,48.0,13.528187675873058
0,0,2024-01-01 08:55:00,22.583033937179003,88.31201040523175,59,43,4.210779940242304,8,1,2,7.5071576891057195,51.0,13.042730162719621
0,0,2024-01-01 08:56:00,22.582313481932257,88.31260093985547,48,43,4.210779940242304,8,1,2,7.42438198813709,45.5,14.001173770752752
0,0,2024-01-01 08:57:00,22.582912556194096,88.31325120520886,33,43,4.210779940242304,8,1,2,7.488491363814285,38.0,16.03471367258065
0,0,2024-01-01 08:58:00,22.58354170563456,88.31358159965025,56,43,4.210779940242304,8,1,2,7.557407194402043,49.5,13.371273509214477
0,0,2024-01-01 08:59:00,22.584357437895484,88.31321399281484,45,43,4.210779940242304,8,1,2,7.649194692772607,44.0,14.641499975841313
0,0,2024-01-01 09:00:00,22.58472340202232,88.31311789001744,44,47,6.4633082291801625,9,1,2,7.690187993553275,45.5,16.604215473426237
0,0,2024-01-01 09:01:00,22.58447729088117,88.31304324958877,59,47,6.4633082291801625,9,1,2,7.663095519217332,53.0,15.13851070376582
0,0,2024-01-01 09:02:00,22.584556853005,88.31292073893955,57,47,6.4633082291801625,9,1,2,7.672378014697421,52.0,15.316052092292573
0,0,2024-01-01 09:03:00,22.58402127839529,88.3137198880861,52,47,6.4633082291801625,9,1,2,7.610339906369142,49.5,15.687962661142759
0,0,2024-01-01 09:04:00,22.58410838411752,88.31453283230803,21,47,6.4633082291801625,9,1,2,7.6183649496553425,34.0,19.907481669748414
0,0,2024-01-01 09:05:00,22.583342180198937,88.31541249655525,58,47,6.4633082291801625,9,1,2,7.532403953957218,52.5,15.071769890845554
0,0,2024-01-01 09:06:00,22.583803278472555,88.31579993177006,26,47,6.4633082291801625,9,1,2,7.583679220426746,36.5,18.929630235361117
0,0,2024-01-01 09:07:00,22.5845605367033,88.31579077902286,34,47,6.4633082291801625,9,1,2,7.667879720750007,40.5,17.82313003769869
0,0,2024-01-01 09:08:00,22.585348321869404,88.31636797344531,49,47,6.4633082291801625,9,1,2,7.755853818202184,48.0,16.158125501932894
0,0,2024-01-01 09:09:00,22.58585312810948,88.3167819343678,57,47,6.4633082291801625,9,1,2,7.812527944908392,52.0,15.477763550228307
0,0,2024-01-01 09:10:00,22.586341020694626,88.31584899923726,46,47,6.4633082291801625,9,1,2,7.865877080121337,46.5,16.61282704223995
0,0,2024-01-01 09:11:00,22.586769148859076,88.31583696221152,41,47,6.4633082291801625,9,1,2,7.91347860226747,44.0,17.25441541409035
0,0,2024-01-01 09:12:00,22.586453312356504,88.31647947682086,29,47,6.4633082291801625,9,1,2,7.878839910086526,38.0,18.903581771422047
0,0,2024-01-01 09:13:00,22.58621095548762,88.31639347725942,50,47,6.4633082291801625,9,1,2,7.851796154147298,48.5,16.176870481733523
